D,0,A,22,45,22168.6,N
D,0,D,22,217,16394.5,Y
D,0,A,22,55,37931.5,N
D,0,A,22,60,29610.6,Y
D,0,D,22,34,19122.9,Y
D,0,D,22,16,22335,N
D,0,A,22,106,22774.4,N
D,0,D,22,290,29270.3,N
D,0,A,22,161,1634.27,Y
D,0,D,22,104,27822.2,Y
D,0,D,22,8,16055.8,N
D,0,A,22,37,13715,N
D,0,A,22,30,11981.6,Y
D,0,D,22,150,23177.3,Y
D,0,A,22,269,7255.78,Y
D,0,D,57,206,6392.1,Y
D,0,D,46,232,3404.34,Y
D,0,A,60,5,31916.3,Y
D,1,A,25,74,15092.9,Y
D,1,D,68,68,26726.6,N
D,1,D,45,189,34456.9,Y
D,1,A,18,77,31626.3,Y
D,1,D,39,229,22470.8,Y
D,1,A,22,92,26639.6,Y
D,1,A,3,51,44572.3,N
D,2,A,44,96,6134.22,Y
D,2,D,70,217,42693.9,N
D,2,A,26,151,8331.55,N
D,2,D,51,93,10916.5,Y
D,2,D,33,186,28898,N
D,3,D,38,9,16930.1,N
D,3,A,45,8,23302.4,N
D,3,D,65,283,36466.6,Y
D,3,D,47,11,27646.7,N
D,3,A,37,16,42924.3,N
D,3,D,38,51,2616.96,N
D,3,D,51,254,19345.7,N
D,3,D,48,35,30292.7,Y
D,3,A,2,255,34952.8,Y
D,4,A,45,105,18443.9,N
D,4,A,18,134,3411.97,N
D,4,D,60,129,42071.3,Y
D,4,A,13,199,15036.5,N
D,4,A,56,30,26810.5,Y
D,4,A,49,125,10090.9,N
D,4,A,18,36,3941.47,Y
D,5,A,14,106,35404.5,Y
D,5,D,76,182,41645.6,N
D,5,A,32,175,1466.41,N
D,5,A,36,228,32238.2,N
D,5,D,74,45,32203.1,Y
D,5,A,31,11,40035.7,N
D,5,D,35,283,24611.7,Y
D,5,D,22,47,39561.1,N
D,5,D,47,204,10454.1,N
D,5,A,43,187,48760.9,Y
D,5,D,71,56,37179.2,Y
D,6,D,80,159,36933.5,N
D,6,D,32,270,10271,Y
D,6,A,9,130,12057.9,Y
D,6,D,48,102,14229.3,N
D,6,D,46,70,17195.7,Y
D,6,D,78,218,4318.37,Y
D,6,A,7,212,40658.3,N
D,6,D,28,207,36332.3,N
D,6,A,58,8,19650.9,N
D,6,D,64,120,26520.6,Y
D,6,A,24,77,42043.8,N
D,6,A,29,94,8882.41,N
D,6,D,77,49,25972.8,Y
D,6,A,47,54,32020,Y
D,6,D,23,91,31981.9,N
D,6,D,80,71,12703.3,Y
D,6,D,73,257,37342.4,Y
D,6,D,58,35,38396.9,Y
D,6,D,66,77,27295.8,Y
D,6,D,30,146,35869.9,N
D,6,D,43,173,32854.7,N
D,6,D,69,181,48124.6,Y
D,7,A,4,216,19888.9,N
D,7,A,51,206,36803.8,Y
D,7,A,22,229,9163.18,N
D,7,A,32,299,2279.73,N
D,7,A,38,235,32018.5,Y
D,7,D,75,154,38604.4,N
D,7,A,23,222,1380.96,Y
D,7,D,38,237,15504.9,N
D,7,A,38,218,2812.28,N
D,7,A,41,238,4632.71,N
D,7,A,1,99,35229,N
D,7,D,74,221,42222.4,Y
D,7,D,71,268,6054.87,N
D,7,A,25,5,45361.2,N
D,7,D,23,13,10429.7,N
D,7,A,32,23,24083.7,Y
D,7,A,55,221,49200.4,N
D,7,D,35,283,6433.3,Y
D,7,D,32,184,15360,Y
D,7,A,13,52,18698.7,Y
D,7,D,60,213,3646.96,N
D,7,A,39,133,38029.1,Y
D,7,A,10,99,22953,N
D,7,D,51,121,9581.29,N
D,7,D,54,221,16269.4,Y
D,7,A,32,281,45428.3,Y
D,7,D,38,42,17836.5,N
D,7,A,39,245,47367.8,Y
D,7,D,32,51,2180.55,N
D,7,A,23,214,20860.9,N
D,8,A,6,19,4741.05,N
D,8,D,45,171,22272.4,N
D,8,D,57,246,18762.8,N
D,8,A,46,254,6584.37,N
D,9,D,31,91,48144.5,N
D,9,D,26,67,17806,N
D,9,D,32,238,20934.2,N
D,9,D,73,187,39225.4,N
D,9,A,14,21,43165.4,N
D,9,A,32,69,45730.5,N
D,9,D,35,265,47685.2,N
D,9,D,54,68,25357.8,Y
D,9,D,27,263,17722.1,N
D,9,A,54,2,12270,N
D,10,D,29,24,39832.8,N
D,10,D,70,29,48348.9,N
D,10,D,76,140,15924.6,N
D,10,D,48,247,15578.2,N
D,10,A,60,257,39063.7,N
D,10,D,58,164,6436.35,Y
D,10,D,22,85,12723.2,Y
D,10,A,47,186,24442.3,Y
D,10,A,48,19,18192.1,N
W
P
