D,22,A,301,277,49754.3,N
D,6,D,900,208,8360.55,Y
D,2,A,639,280,44187.7,N
D,10,D,934,274,8682.52,Y
D,17,D,424,228,7145.91,Y
D,9,D,98,150,30851.2,N
D,27,A,69,181,11685.5,Y
D,11,A,989,113,11822.9,N
D,3,D,474,66,11745,N
D,29,D,17,164,14124,N
D,6,A,236,98,42494,N
D,4,A,819,159,47013.8,Y
D,7,A,874,156,24469.7,N
D,17,A,628,149,30671.1,N
D,27,D,594,95,10371.7,Y
D,22,A,258,158,41038.2,Y
D,25,D,718,216,24707.8,N
D,3,A,823,220,33277.4,Y
D,18,A,564,135,49948.1,Y
D,26,A,621,272,37716.3,Y
D,2,A,426,170,8598.59,N
D,15,D,655,204,32500.7,Y
D,16,D,196,259,4272.59,N
D,2,A,814,233,1458.78,Y
D,5,D,242,92,41442.6,N
D,29,A,507,294,31691.9,Y
D,6,A,514,198,40730,N
D,29,D,337,200,42123.2,Y
D,8,D,14,245,30134,Y
D,17,D,695,250,28484.5,Y
D,6,D,453,40,45176.5,Y
D,20,D,498,91,34801.8,N
D,17,D,110,7,30715.4,Y
D,23,D,593,139,11618.4,N
D,4,A,965,236,39629.8,N
D,26,A,281,216,24076.1,Y
D,17,A,970,179,15990.2,Y
D,23,A,768,144,9064,Y
D,4,A,629,269,1413.01,Y
D,26,A,600,257,34713.3,N
D,12,D,118,221,6854.46,N
D,30,D,32,41,28759.1,Y
D,11,D,964,11,39097.3,N
D,29,A,458,144,44991.9,N
D,18,D,85,181,39237.6,N
D,1,A,221,265,22183.9,N
D,23,A,727,198,34009.8,N
D,23,D,401,69,6791.89,N
D,23,D,648,48,40923.8,Y
D,13,D,985,179,8995.33,Y
D,12,A,701,211,347.911,N
D,4,A,731,224,20970.8,N
D,24,A,46,190,17667.2,Y
D,1,A,808,226,31618.7,Y
D,30,A,176,184,34815.5,N
D,19,D,95,256,11073.6,Y
D,20,D,974,278,2990.81,Y
D,3,D,194,23,11615.3,N
D,26,D,775,75,36101.9,Y
D,21,A,780,216,24591.8,N
D,19,D,800,192,42210.2,Y
D,16,A,671,32,17026.3,N
D,17,A,681,130,37597.3,N
D,9,A,566,172,29694.5,N
D,27,A,88,70,22472.3,N
D,27,D,43,76,41396.8,N
D,13,D,715,266,46652.1,Y
D,6,A,479,264,47415.1,N
D,30,A,115,74,17857.9,N
D,22,A,840,227,38264.1,Y
D,9,D,172,81,18361.5,N
D,10,D,209,110,11522.3,N
D,20,D,149,281,43583.5,N
D,3,A,108,134,6741.54,N
D,26,D,811,234,10936.3,N
D,28,A,320,211,45255.9,Y
D,19,A,807,147,48295.5,N
D,17,D,215,204,12291.3,Y
D,21,D,521,254,40611,N
D,4,A,189,43,24837.5,N
D,23,A,723,140,38392.3,Y
D,14,A,125,53,18559.8,N
D,6,A,149,62,22975.9,Y
D,25,A,670,171,48843.3,N
D,13,D,736,163,42448.2,N
D,26,A,991,94,8519.24,N
D,3,A,702,10,21051.7,Y
D,25,D,358,183,17561.9,Y
D,9,A,345,110,90.0296,Y
D,19,D,10,183,23902.1,N
D,8,A,29,190,23569.4,N
D,19,D,412,122,18213.4,N
D,9,A,329,278,3192.24,Y
D,12,D,447,127,15154,N
D,18,D,512,23,41729.5,N
